R1;Identificador;Identificador plan inversión;Padre;Denominación tramo;Número;Acometida;Código acometida;Tensión explotación (kV);Tensión construcción (kV);Longitud calculada (m);Longitud real (m);Situación;Tipo fase;Fase;Conductor;Sección del conductor (mm2);Intensidad máxima (A);Capacidad máxima (kVA);Capacidad calculada (kVA);Resistencia (Ω);Reactancia (Ω);Nº circuitos;Nº conductores;Fecha APM;Fecha baja;Fecha cesión;Fecha última inversión;Propiedad;% Financiado;Coordenada X inicio;Coordenada Y inicio;Coordenada Z inicio;Coordenada X fin;Coordenada Y fin;Coordenada Z fin;Nudo inicio;Nudo fin;CT AA;CCAA inicio;CCAA fin;Municipio;Provincia;Parroquia/población;Punto frontera;Titular;Expediente/CIE;Observaciones;Arqueta/apoyo Inicio;Arqueta/apoyo Fin;Nº segmentos;Borrado;Coordenada X inicio Z29;Coordenada Y inicio Z29;Coordenada X fin Z29;Coordenada Y fin Z29;Coordenada X inicio Z31;Coordenada Y inicio Z31;Coordenada X fin Z31;Coordenada Y fin Z31;Sustituye a;Sustituido por;Inspección;Excluido conectividad;Digitalizar;Presentar retribución
R1-112;'112.BTV.D100000580;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 105-AC2;'105-AC2;Sí;112-02804077;0,4;0,4;2;2;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;'79,18936292000001;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335476,355;4082730,0475;440;335476,355;4082728,0475;440;0484599872LB368762026;0484599829LB368761846;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870296,5071;4089202,6369;870296,6329;4089200,6381;-199849,5816;4109998,1253;-199849,7087;4109996,1179;;;;;;
R1-112;'112.BTV.XX00000046;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 73-AC2;'73-AC2;Sí;112-02804151;0,23;0,4;16,15549442;16,155;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;45,53388368;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;0;335489,355;4082723,0457;440;335474,355;4082717,0472;440;0484585141LB368761418;0484601833LB368760851;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870309,9397;4089196,4577;870295,3266;4089189,5189;-199836,9781;4109990,2723;-199852,4144;4109985,2039;;;;;;
R1-112;'112.BTV.D100000769;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 11-AC1;'11-AC1;Sí;112-02804008;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA CU(2X10);10;135,9;94,1542819;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335513,354;4082647,045;449;335513,354;4082646,045;449;0484556578LB368754612;0484556557LB368754522;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870338,707;4089122,0148;870338,77;4089121,0154;-199817,7155;4109912,4666;-199817,7789;4109911,4629;;;;;;
R1-112;'112.BTV.D100000205;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 128-129;'128-129;No;;0,4;0,4;12,52996409;12,53;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;'79,18936292000001;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335597,356;4082914,0458;415;335586,356;4082920,0465;415;0484468158LB368778815;0484480625LB368779337;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870405,8518;4089394,1364;870394,481;4089399,4409;-199716,451;4110175,1219;-199727,1106;4110181,8432;;;;;;
R1-112;'112.BTV.D100000001;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 21-22;'21-22;No;;0,4;0,4;11,3137085;11,314;Subterránea;Trifásico;;RV 4X240 AL;240;320;221,70250337;;0,125;0,08;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335681,355;4082765,0432;448;335689,355;4082773,043;448;0484370723LB368765536;0484361925LB368766271;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556491;112.ARQ.SG000556496;1;;870499,1769;4089250,5133;870506,6684;4089259,0117;-199641,6015;4110020,2351;-199633,064;4110027,7566;;;;;;
R1-112;'112.BTV.D100000623;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 129-130;'129-130;No;;0,4;0,4;6,324555320000001;6,325;Fachada;Trifásico;;MANGUERA CU(4X16);16;146,1;101,22104919;;1,22;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335511,355;4082773,0458;443;335513,355;4082767,0459;443;0484561553LB368765961;0484559179LB368765424;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870328,779;4089247,8112;870331,1553;4089241,941;-199811,7222;4110039,0605;-199810,0958;4110032,9115;;;;;;
R1-112;'112.BTV.D100000169;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 109-110;'109-110;No;;0,4;0,4;12,21229299;12,247;Fachada;Trifásico;;MANGUERA CU(4X16);16;146,1;101,22104919;;1,22;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335627,356;4082899,0452;420;335617,356;4082906,0465;420;0484434188LB368777516;0484445555LB368778129;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870436,7773;4089381,0334;870426,3429;4089387,4009;-199687,2924;4110158,1612;-199696,8848;4110165,8232;;;;;;
R1-112;'112.BTV.D100000544;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 86-AC1;'86-AC1;Sí;112-02804061;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335503,3551;4082679,0466;446;335504,355;4082679,0461;446;0484568486LB368757478;0484567365LB368757480;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870326,7002;4089153,3671;870327,6995;4089153,4296;-199825,7197;4109945,2214;-199824,7161;4109945,1575;;;;;;
R1-112;'112.BTV.D100000272;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 177-178;'177-178;No;;0,4;0,4;5,385164809999999;5,385;Fachada;Trifásico;;MANGUERA CU(4X16);16;146,1;101,22104919;;1,22;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335615,356;4082870,045;426;335610,356;4082872,0462;426;0484447017LB368774882;0484452668LB368775054;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870426,6101;4089351,2959;870421,4873;4089352,9811;-199701,178;4110129,8155;-199706,0694;4110132,1416;;;;;;
R1-112;'112.BTV.D100000675;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 160-161;'160-161;No;;0,4;0,4;1,41421356;1,4140000000000001;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335461,355;4082702,0466;438;335462,355;4082703,0472;438;0484616088LB368759477;0484614988LB368759569;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870283,2787;4089173,7094;870284,2152;4089174,7724;-199866,4149;4109970,9731;-199865,3477;4109971,914;;;;;;
R1-112;'112.BTV.D100000489;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 216-AC1;'216-AC1;Sí;112-02802182;0,4;0,4;1,4142842700000002;1,4140000000000001;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335609,355;4082825,0452;440;335610,355;4082826,0447;440;0484452772LB368770817;0484451672LB368770909;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870423,4451;4089305,9463;870424,3816;4089307,0082;-199710,0583;4110085,0303;-199708,9911;4110085,97;;;;;;
R1-112;'112.BTV.D100000447;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 165-AC1;'165-AC1;Sí;112-02802140;0,4;0,4;1;7,071;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335664,355;4082834,0435;439;335664,355;4082833,0446;439;0484391284LB368771724;0484391262LB368771634;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870477,8446;4089318,4008;870477,9074;4089317,4026;-199654,2836;4110090,57;-199654,347;4110089,5674;;;;;;
R1-112;'112.BTV.D100000645;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 144-145;'144-145;No;;0,4;0,4;1;1;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335536,355;4082802,0465;442;335536,355;4082803,0465;442;0484534144LB368768618;0484534165LB368768708;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.APO.SG000399877;;1;;870351,9382;4089278,3674;870351,8752;4089279,3668;-199784,7884;4110066,5813;-199784,725;4110067,5851;;;;;;
R1-112;'112.BTV.D100000216;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 135-AC2;'135-AC2;Sí;112-02802113;0,4;0,4;1,4142842700000002;1,4140000000000001;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335570,356;4082904,0471;419;335571,356;4082905,0466;419;0484498223LB368777867;0484497123LB368777959;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870379,498;4089382,4444;870380,4344;4089383,5063;-199744,1856;4110166,8005;-199743,1185;4110167,7402;;;;;;
R1-112;'112.BTV.D200000311;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 2-3;'2-3;No;;0,4;0,4;56,01187806;56,152;Subterránea;Trifásico;;RV 3X240 AL /150;240;320;221,70250337;;0,125;0,08;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335595,788;4082566,6629;471;335599,91;4082622,5226;471;0484462387LB368747513;0484458975LB368752554;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870426,1487;4089046,8709;870426,7525;4089102,9552;-199740,0798;4109826,5536;-199732,3961;4109882,3582;;;;;;
R1-112;'112.BTV.D100000376;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 23-24;'23-24;No;;0,4;0,4;3,6056067499999997;4,69;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;'79,18936292000001;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335546,354;4082635,0451;457;335543,354;4082633,0453;457;0484519309LB368753589;0484522630LB368753403;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870372,4417;4089112,0993;870369,5694;4089109,912;-199785,3552;4109898,3272;-199788,4933;4109896,5105;;;;;;
R1-112;'112.BTV.D100000513;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 241-AC1;'241-AC1;Sí;112-02802206;0,4;0,4;1,41421356;1,4140000000000001;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335590,355;4082836,0462;431;335591,355;4082837,0458;431;0484474319LB368771775;0484473220LB368771867;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870403,7646;4089315,7447;870404,701;4089316,8065;-199728,4301;4110097,2783;-199727,3629;4110098,2181;;;;;;
R1-112;'112.BTV.D100000434;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 151-AC1;'151-AC1;Sí;112-02802127;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335693,355;4082825,0427;438;335693,355;4082826,0427;438;0484358565LB368770963;0484358587LB368771053;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870507,393;4089311,2308;870507,3302;4089312,2302;-199625,7478;4110079,6946;-199625,6843;4110080,6983;;;;;;
R1-112;'112.BTV.D100000046;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 45-AC1;'45-AC1;Sí;112-02802033;0,4;0,4;2,9999000000000002;3;Subterránea;Monofásico;;MANGUERA CU(2X10);10;135,9;94,1542819;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335773,355;4082794,0425;431;335773,355;4082791,0425;431;0484268173LB368768309;0484268108LB368768039;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556570;;1;;870589,2946;4089285,2851;870589,4834;4089282,2869;-199547,4202;4110043,5007;-199547,6107;4110040,4896;;;;;;
R1-112;'112.BTV.D100000054;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 49-50;'49-50;No;;0,4;0,4;8,485281370000001;10,392;Subterránea;Trifásico;;RV 4X50 AL;50;120;83,13843876;;0,387;0,1;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335749,355;4082765,0418;436;335743,355;4082759,0422;436;0484294461LB368765655;0484301060LB368765104;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556547;112.ARQ.SG000556542;1;;870567,1348;4089254,7918;870561,5161;4089248,4183;-199573,3502;4110015,9165;-199579,7532;4110010,2756;;;;;;
R1-112;'112.BTV.D100000511;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 239-AC1;'239-AC1;Sí;112-02802204;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335521,356;4082831,0471;434;335521,356;4082830,0471;434;0484551594LB368771205;0484551572LB368771115;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870335,1232;4089306,4059;870335,1861;4089305,4065;-199798,0017;4110096,6415;-199798,0652;4110095,6378;;;;;;
R1-112;'112.BTV.D100000287;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 148-193;'148-193;No;;0,4;0,4;11,04536102;11,747;Subterránea;Trifásico;;RZ 4X240;240;320;221,70250337;;0,075;0,08;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335704,355;4082816,0432;440;335703,355;4082805,0436;440;0484346034LB368770171;0484346917LB368769179;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556510;112.ARQ.SG000556509;1;;870518,9527;4089302,9293;870518,6456;4089291,8736;-199615,2785;4110069,9635;-199616,9805;4110058,9867;;;;;;
R1-112;'112.BTV.D100000408;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 51-52;'51-52;No;;0,4;0,4;5,83086615;5,831;Fachada;Trifásico;;MANGUERA CU(4X6);6;83,8;58,05834307;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335555,354;4082671,0456;457;335558,354;4082666,0453;457;0484509996LB368756848;0484506523LB368756403;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870379,1703;4089148,6438;870382,4832;4089143,8354;-199774,0363;4109933,8895;-199771,3427;4109928,6803;;;;;;
R1-112;'112.BTV.D100000519;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 250-AC1;'250-AC1;Sí;112-02802212;0,4;0,4;1,00000001;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335553,356;4082850,0456;431;335554,356;4082850,0463;431;0484516118LB368772972;0484514996LB368772974;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870365,9075;4089327,4067;870366,9068;4089327,4703;-199764,6771;4110113,6786;-199763,6734;4110113,6158;;;;;;
R1-112;'112.BTV.D100000542;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 85-AC1;'85-AC1;Sí;112-02804060;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335504,355;4082678,0461;446;335505,355;4082678,0456;446;0484567343LB368757390;0484566221LB368757391;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870327,7625;4089152,4302;870328,7619;4089152,4927;-199824,7796;4109944,1538;-199823,7759;4109944,0898;;;;;;
R1-112;'112.BTV.D100000326;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 231-232;'231-232;No;;0,4;0,4;4,999;5;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335569,355;4082836,0459;431;335564,356;4082836,046;431;0484497871LB368771739;0484503478LB368771730;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870382,7776;4089314,4226;870377,7818;4089314,1081;-199749,5078;4110098,6113;-199754,5252;4110098,9288;;;;;;
R1-112;'112.BTV.D100000285;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 180-191;'180-191;No;;0,4;0,4;4,47209123;4,472;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335594,356;4082876,0458;425;335590,356;4082878,0465;425;0484470699LB368775386;0484475229LB368775559;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870405,2455;4089355,9712;870401,1221;4089357,7189;-199721,8747;4110137,1718;-199725,7624;4110139,4339;;;;;;
R1-112;'112.BTV.D100000509;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 237-AC1;'237-AC1;Sí;112-02802202;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335536,356;4082833,0468;436;335536,356;4082832,0468;436;0484534815LB368771411;0484534793LB368771321;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870349,988;4089309,3484;870350,0508;4089308,349;-199782,8192;4110097,6962;-199782,8828;4110096,6925;;;;;;
R1-112;'112.BTV.D100000620;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 128-129;'128-129;No;;0,4;0,4;1;1;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335511,355;4082772,0458;443;335511,355;4082773,0458;443;0484561531LB368765871;0484561553LB368765961;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.APO.SG000399853;;1;;870328,8419;4089246,8119;870328,779;4089247,8112;-199811,7857;4110038,0568;-199811,7222;4110039,0605;;;;;;
R1-112;'112.BTV.D100000349;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 246-255;'246-255;No;;0,4;0,4;6,09837487;9,695;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;'79,18936292000001;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335552,356;4082856,0462;424;335547,28;4082859,4296;424;0484517369LB368773511;0484523136LB368773807;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;2;;870364,5304;4089333,3405;870359,2446;4089336,4023;-199765,2998;4110119,7648;-199770,1798;4110123,483;;;;;;
R1-112;'112.BTV.D100000778;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 26-AC1;'26-AC1;Sí;112-02804017;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335536,354;4082630,0452;457;335536,354;4082631,0452;457;0484530415LB368753121;0484530437LB368753211;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870362,7626;4089106,4732;870362,6997;4089107,4726;-199795,7096;4109893,9437;-199795,6461;4109894,9475;;;;;;
R1-112;'112.BTV.D100000012;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 27-AC1;'27-AC1;Sí;112-02802017;0,4;0,4;3,16227766;3,162;Subterránea;Monofásico;;RV 2X50 AL;50;125;86,60254038000001;;0,524;0,10500000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335762,355;4082815,0419;430;335765,355;4082814,0417;430;0484280964LB368770182;0484277578LB368770097;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556561;;1;;870576,9797;4089305,5792;870580,0408;4089304,7684;-199557,1277;4110065,2761;-199554,1801;4110064,0817;;;;;;
R1-112;'112.BTV.D100000006;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 24-AC1;'24-AC1;Sí;112-02802014;0,4;0,4;3,6055512800000002;3,606;Subterránea;Trifásico;;RV 4X50 AL;50;120;83,13843876;;0,387;0,1;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335714,355;4082801,0431;440;335717,355;4082799,0429;440;0484334494LB368768837;0484331086LB368768662;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556516;;1;;870529,8905;4089288,5679;870533,0146;4089286,7577;-199606,1939;4110054,273;-199603,3098;4110052,0749;;;;;;
R1-112;'112.BTV.D100000096;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 74-AC1;'74-AC1;Sí;112-02802054;0,4;0,4;1,00000002;1;Fachada;Monofásico;;MANGUERA (2X2.5);2,5;31,7;21,962404239999998;;8,21;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335675,355;4082869,0444;424;335676,355;4082869,0439;424;0484379706LB368774896;0484378584LB368774898;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870486,6348;4089354,0723;870487,6341;4089354,1348;-199641,0207;4110125,0019;-199640,017;4110124,9379;;;;;;
R1-112;'112.BTV.D100000632;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 134-135;'134-135;No;;0,4;0,4;4,47213595;4,472;Fachada;Trifásico;;RZ 4X50 AL;50;150;103,92304845;;0,387;0,1;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335509,355;4082785,0468;438;335513,355;4082787,0472;438;0484564056LB368767039;0484559613LB368767226;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.APO.SG000399849;;1;;870326,0249;4089259,6789;870329,8965;4089261,9298;-199812,9677;4110051,233;-199808,8258;4110052,9868;;;;;;
R1-112;'112.BTV.D100000790;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 48-AC1;'48-AC1;Sí;112-02804033;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335546,355;4082685,0454;451;335545,355;4082685,0448;451;0484520392LB368758094;0484521513LB368758092;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870369,2958;4089162,0686;870368,2965;4089162,005;-199782,1798;4109948,5125;-199783,1835;4109948,5753;;;;;;
R1-112;'112.BTV.D100000176;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 113-AC1;'113-AC1;Sí;112-02802095;0,4;0,4;2,23606798;2,236;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335610,356;4082913,0465;415;335609,356;4082915,0458;415;0484453557LB368778748;0484454722LB368778926;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870418,9067;4089393,9559;870417,7814;4089395,8911;-199703,4663;4110173,2935;-199704,3431;4110175,3637;;;;;;
R1-112;'112.BTV.D100000477;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 204-AC1;'204-AC1;Sí;112-02802170;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335650,355;4082789,044;447;335650,355;4082788,044;447;0484406010LB368767645;0484405988LB368767555;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870466,6856;4089272,5481;870466,7485;4089271,5487;-199671,1923;4110046,2929;-199671,2558;4110045,2892;;;;;;
R1-112;'112.BTV.D100000715;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 184-AC1;'184-AC1;Sí;112-02804133;0,4;0,4;1,00000001;1;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;'79,18936292000001;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335416,355;4082677,0468;438;335417,3551;4082677,0474;438;0484666012LB368757146;0484664891LB368757148;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870239,8803;4089145,8929;870240,8797;4089145,9565;-199913,1686;4109948,7377;-199912,1649;4109948,6749;;;;;;
R1-112;'112.BTV.D100000658;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 151-AC1;'151-AC1;Sí;112-02804109;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335565,355;4082807,0464;447;335565,355;4082806,0464;447;0484501728LB368769119;0484501707LB368769029;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870380,6054;4089285,1894;870380,6683;4089284,1901;-199755,3637;4110069,7585;-199755,4272;4110068,7548;;;;;;
R1-112;'112.BTV.D100000030;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 36-AC1;'36-AC1;Sí;112-02802026;0,4;0,4;1,41421356;1,4140000000000001;Fachada;Trifásico;;RV 4X25;25;100;69,2820323;;0,727;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335718,354;4082733,042;443;335717,354;4082732,0424;443;0484328536LB368762717;0484329636LB368762626;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870538,1671;4089220,8607;870537,2306;4089219,7988;-199606,4974;4109985,7666;-199607,5645;4109984,8268;;;;;;
R1-112;'112.BTV.D100000102;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 61-77;'61-77;No;;0,4;0,4;25,238858930000003;26,476;Fachada;Trifásico;;RZ 4X150 AL;150;240;166,27687753;;0,124;0,085;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335695,355;4082855,0442;424;335674,355;4082869,0437;424;0484356972LB368773670;0484380827LB368774895;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870507,5036;4089341,3396;870485,6354;4089354,0087;-199621,8356;4110109,6801;-199642,0244;4110125,0647;;;;;;
R1-112;'112.BTV.D100000396;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 39-40;'39-40;No;;0,4;0,4;3,61387604;3,606;Fachada;Trifásico;;MANGUERA CU(4X6);6;83,8;58,05834307;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335562,354;4082659,0445;457;335560,354;4082662,0454;457;0484501886LB368755779;0484504194LB368756046;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870386,9213;4089137,0908;870384,7337;4089139,964;-199767,7724;4109921,3996;-199769,5892;4109924,5386;;;;;;
